dataset,subgroup,file,model,has_anomaly_in_test,n_test,n_train,wlen,W,Wp,theta,val_metric,n_detections,n_windows_test,nab_score,raw,null,ideal,ok
microsoft,application-crash-rate-1,application-crash-rate-1/app1-03.csv,IsolationForest,True,213,497,50,80,1,2.5,-0.0,21,1,90.47619047619035,"{'tp': 1.065, 'fp': 1.5, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 192.0, 'fn': 1, 'n_windows': 1, 'weighted': 41.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.34}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-04.csv,GRU,True,213,497,50,80,1,2.5,-0.0,0,6,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 165.0, 'fn': 0, 'n_windows': 6, 'weighted': 42.9}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-01.csv,GRU,True,107,251,25,10,1,3.0,-0.75,0,4,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 4.4, 'fp': 0.0, 'tn': 79.0, 'fn': 0, 'n_windows': 4, 'weighted': 21.78}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-01.csv,TCN,True,107,251,25,10,1,3.0,-0.75,0,4,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 4.4, 'fp': 0.0, 'tn': 79.0, 'fn': 0, 'n_windows': 4, 'weighted': 21.78}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-04.csv,TCN,True,213,497,50,80,1,2.5,-0.0,0,6,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 165.0, 'fn': 0, 'n_windows': 6, 'weighted': 42.9}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-04.csv,Transformer,True,213,497,50,80,1,2.5,-0.0,0,6,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 165.0, 'fn': 0, 'n_windows': 6, 'weighted': 42.9}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-01.csv,IsolationForest,True,107,251,25,20,1,4.0,-0.25,0,4,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 4.4, 'fp': 0.0, 'tn': 79.0, 'fn': 0, 'n_windows': 4, 'weighted': 21.78}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-02.csv,GRU,True,213,497,50,80,1,4.0,-0.0,14,4,98.67063492063494,"{'tp': 4.288333333333333, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.468333333333334}","{'tp': 0.0, 'fp': 0.0, 'tn': 119.0, 'fn': 4, 'n_windows': 4, 'weighted': 22.18}","{'tp': 4.4, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.58}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-03.csv,GRU,True,213,497,50,80,1,2.5,-0.0,2,1,98.57142857142851,"{'tp': 1.07, 'fp': 0.0, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.31}","{'tp': 0.0, 'fp': 0.0, 'tn': 192.0, 'fn': 1, 'n_windows': 1, 'weighted': 41.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.34}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-03.csv,TCN,True,213,497,50,80,1,3.0,-0.0,8,1,93.57142857142867,"{'tp': 1.075, 'fp': 1.0, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.205000000000005}","{'tp': 0.0, 'fp': 0.0, 'tn': 192.0, 'fn': 1, 'n_windows': 1, 'weighted': 41.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.34}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-05.csv,GRU,True,213,497,50,80,1,2.5,-0.0,0,7,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 7.700000000000001, 'fp': 0.0, 'tn': 187.0, 'fn': 0, 'n_windows': 7, 'weighted': 48.84}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-05.csv,TCN,True,213,497,50,80,1,2.5,-0.0,0,7,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 7.700000000000001, 'fp': 0.0, 'tn': 187.0, 'fn': 0, 'n_windows': 7, 'weighted': 48.84}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-01.csv,Transformer,True,107,251,25,10,1,3.0,-0.75,0,4,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 4.4, 'fp': 0.0, 'tn': 79.0, 'fn': 0, 'n_windows': 4, 'weighted': 21.78}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-01.csv,TSMixer,True,107,251,25,10,1,3.0,-0.75,0,4,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 0.0, 'fp': 0.0, 'tn': 79.0, 'fn': 4, 'n_windows': 4, 'weighted': 13.379999999999999}","{'tp': 4.4, 'fp': 0.0, 'tn': 79.0, 'fn': 0, 'n_windows': 4, 'weighted': 21.78}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-04.csv,TSMixer,True,213,497,50,80,1,2.5,-0.0,0,6,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 165.0, 'fn': 0, 'n_windows': 6, 'weighted': 42.9}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-04.csv,IsolationForest,True,213,497,50,80,1,2.5,-0.0,25,6,48.371489621489594,"{'tp': 3.2048076923076922, 'fp': 1.0, 'tn': 165.0, 'fn': 3, 'n_windows': 6, 'weighted': 36.39480769230769}","{'tp': 0.0, 'fp': 0.0, 'tn': 165.0, 'fn': 6, 'n_windows': 6, 'weighted': 30.299999999999997}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 165.0, 'fn': 0, 'n_windows': 6, 'weighted': 42.9}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-05.csv,IsolationForest,True,213,497,50,80,1,2.5,-0.0,11,7,26.683673469387745,"{'tp': 2.06, 'fp': 1.25, 'tn': 187.0, 'fn': 5, 'n_windows': 7, 'weighted': 38.0625}","{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 7.700000000000001, 'fp': 0.0, 'tn': 187.0, 'fn': 0, 'n_windows': 7, 'weighted': 48.84}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-06.csv,GRU,True,213,497,50,80,1,2.5,-0.0,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 2.2, 'fp': 0.0, 'tn': 197.0, 'fn': 0, 'n_windows': 2, 'weighted': 45.540000000000006}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-05.csv,Transformer,True,213,497,50,80,1,2.5,-0.0,0,7,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 7.700000000000001, 'fp': 0.0, 'tn': 187.0, 'fn': 0, 'n_windows': 7, 'weighted': 48.84}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-05.csv,TSMixer,True,213,497,50,80,1,2.5,-0.0,0,7,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 187.0, 'fn': 7, 'n_windows': 7, 'weighted': 34.14}","{'tp': 7.700000000000001, 'fp': 0.0, 'tn': 187.0, 'fn': 0, 'n_windows': 7, 'weighted': 48.84}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-06.csv,TCN,True,213,497,50,80,1,2.5,-0.0,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 2.2, 'fp': 0.0, 'tn': 197.0, 'fn': 0, 'n_windows': 2, 'weighted': 45.540000000000006}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-06.csv,Transformer,True,213,497,50,80,1,2.5,-0.0,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 2.2, 'fp': 0.0, 'tn': 197.0, 'fn': 0, 'n_windows': 2, 'weighted': 45.540000000000006}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-06.csv,TSMixer,True,213,497,50,80,1,2.5,-0.0,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 2.2, 'fp': 0.0, 'tn': 197.0, 'fn': 0, 'n_windows': 2, 'weighted': 45.540000000000006}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-06.csv,IsolationForest,True,213,497,50,20,1,4.0,-0.25,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 197.0, 'fn': 2, 'n_windows': 2, 'weighted': 41.34}","{'tp': 2.2, 'fp': 0.0, 'tn': 197.0, 'fn': 0, 'n_windows': 2, 'weighted': 45.540000000000006}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-02.csv,TCN,True,213,497,50,80,1,4.0,-0.0,16,4,98.19444444444449,"{'tp': 4.248333333333333, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.428333333333335}","{'tp': 0.0, 'fp': 0.0, 'tn': 119.0, 'fn': 4, 'n_windows': 4, 'weighted': 22.18}","{'tp': 4.4, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.58}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-02.csv,Transformer,True,213,497,50,80,1,4.0,-0.0,14,4,98.67063492063494,"{'tp': 4.288333333333333, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.468333333333334}","{'tp': 0.0, 'fp': 0.0, 'tn': 119.0, 'fn': 4, 'n_windows': 4, 'weighted': 22.18}","{'tp': 4.4, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.58}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-02.csv,TSMixer,True,213,497,50,80,1,4.0,-0.0,15,4,98.01587301587305,"{'tp': 4.288333333333333, 'fp': 0.5, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.413333333333334}","{'tp': 0.0, 'fp': 0.0, 'tn': 119.0, 'fn': 4, 'n_windows': 4, 'weighted': 22.18}","{'tp': 4.4, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.58}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-02.csv,IsolationForest,True,213,497,50,80,1,3.0,-0.0,0,4,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 119.0, 'fn': 4, 'n_windows': 4, 'weighted': 22.18}","{'tp': 0.0, 'fp': 0.0, 'tn': 119.0, 'fn': 4, 'n_windows': 4, 'weighted': 22.18}","{'tp': 4.4, 'fp': 0.0, 'tn': 119.0, 'fn': 0, 'n_windows': 4, 'weighted': 30.58}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-03.csv,Transformer,True,213,497,50,20,3,3.5,-0.25,4,1,95.95238095238092,"{'tp': 1.07, 'fp': 0.5, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.255}","{'tp': 0.0, 'fp': 0.0, 'tn': 192.0, 'fn': 1, 'n_windows': 1, 'weighted': 41.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.34}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-03.csv,TSMixer,True,213,497,50,80,1,3.0,-0.0,8,1,85.4761904761905,"{'tp': 1.07, 'fp': 2.5, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.035000000000004}","{'tp': 0.0, 'fp': 0.0, 'tn': 192.0, 'fn': 1, 'n_windows': 1, 'weighted': 41.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 192.0, 'fn': 0, 'n_windows': 1, 'weighted': 43.34}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-07.csv,GRU,True,213,497,50,80,1,3.5,-0.0,3,1,99.0476190476189,"{'tp': 1.08, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.62}","{'tp': 0.0, 'fp': 0.0, 'tn': 207.0, 'fn': 1, 'n_windows': 1, 'weighted': 44.54}","{'tp': 1.1, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.64}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-07.csv,TCN,True,213,497,50,80,1,4.0,-0.0,4,1,96.4285714285713,"{'tp': 1.08, 'fp': 0.5, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.565}","{'tp': 0.0, 'fp': 0.0, 'tn': 207.0, 'fn': 1, 'n_windows': 1, 'weighted': 44.54}","{'tp': 1.1, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.64}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-09.csv,GRU,True,53,123,16,20,1,2.5,-0.25,4,1,96.58730158730165,"{'tp': 1.0833333333333333, 'fp': 0.5, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.148333333333333}","{'tp': 0.0, 'fp': 0.0, 'tn': 46.0, 'fn': 1, 'n_windows': 1, 'weighted': 9.12}","{'tp': 1.1, 'fp': 0.0, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.219999999999999}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-09.csv,TCN,True,53,123,16,20,1,2.5,-0.25,3,1,96.58730158730165,"{'tp': 1.0833333333333333, 'fp': 0.5, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.148333333333333}","{'tp': 0.0, 'fp': 0.0, 'tn': 46.0, 'fn': 1, 'n_windows': 1, 'weighted': 9.12}","{'tp': 1.1, 'fp': 0.0, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.219999999999999}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-07.csv,IsolationForest,True,213,497,50,80,1,2.5,-0.0,17,1,86.60714285714286,"{'tp': 1.08, 'fp': 2.375, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.35875}","{'tp': 0.0, 'fp': 0.0, 'tn': 207.0, 'fn': 1, 'n_windows': 1, 'weighted': 44.54}","{'tp': 1.1, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.64}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-08.csv,GRU,True,213,497,50,20,1,4.0,-0.25,3,6,49.14021164021166,"{'tp': 3.1916666666666664, 'fp': 0.0, 'tn': 180.0, 'fn': 3, 'n_windows': 6, 'weighted': 39.79166666666667}","{'tp': 0.0, 'fp': 0.0, 'tn': 180.0, 'fn': 6, 'n_windows': 6, 'weighted': 33.6}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 180.0, 'fn': 0, 'n_windows': 6, 'weighted': 46.2}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-09.csv,Transformer,True,53,123,16,20,1,2.5,-0.25,5,1,93.96825396825395,"{'tp': 1.0833333333333333, 'fp': 1.0, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.093333333333332}","{'tp': 0.0, 'fp': 0.0, 'tn': 46.0, 'fn': 1, 'n_windows': 1, 'weighted': 9.12}","{'tp': 1.1, 'fp': 0.0, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.219999999999999}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-09.csv,TSMixer,True,53,123,16,20,1,2.5,-0.25,6,1,91.34920634920636,"{'tp': 1.0833333333333333, 'fp': 1.5, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.038333333333332}","{'tp': 0.0, 'fp': 0.0, 'tn': 46.0, 'fn': 1, 'n_windows': 1, 'weighted': 9.12}","{'tp': 1.1, 'fp': 0.0, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.219999999999999}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-09.csv,IsolationForest,True,53,123,16,20,1,2.5,-0.25,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 46.0, 'fn': 1, 'n_windows': 1, 'weighted': 9.12}","{'tp': 0.0, 'fp': 0.0, 'tn': 46.0, 'fn': 1, 'n_windows': 1, 'weighted': 9.12}","{'tp': 1.1, 'fp': 0.0, 'tn': 46.0, 'fn': 0, 'n_windows': 1, 'weighted': 11.219999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-01.csv,GRU,True,334,780,64,80,3,3.0,-0.0,26,2,92.20521541950122,"{'tp': 2.1476190476190475, 'fp': 2.5, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.51261904761905}","{'tp': 0.0, 'fp': 0.0, 'tn': 312.0, 'fn': 2, 'n_windows': 2, 'weighted': 66.64}","{'tp': 2.2, 'fp': 0.0, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.84}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-02.csv,IsolationForest,True,335,782,64,20,1,4.0,-0.25,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 2.2, 'fp': 0.0, 'tn': 307.0, 'fn': 0, 'n_windows': 2, 'weighted': 69.74000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-03.csv,GRU,True,335,783,64,10,1,3.0,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 1.1, 'fp': 0.0, 'tn': 328.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.25999999999999}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-08.csv,TCN,True,213,497,50,20,1,4.0,-0.25,3,6,49.14021164021166,"{'tp': 3.1916666666666664, 'fp': 0.0, 'tn': 180.0, 'fn': 3, 'n_windows': 6, 'weighted': 39.79166666666667}","{'tp': 0.0, 'fp': 0.0, 'tn': 180.0, 'fn': 6, 'n_windows': 6, 'weighted': 33.6}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 180.0, 'fn': 0, 'n_windows': 6, 'weighted': 46.2}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-08.csv,Transformer,True,213,497,50,10,1,3.0,-0.75,0,6,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 180.0, 'fn': 6, 'n_windows': 6, 'weighted': 33.6}","{'tp': 0.0, 'fp': 0.0, 'tn': 180.0, 'fn': 6, 'n_windows': 6, 'weighted': 33.6}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 180.0, 'fn': 0, 'n_windows': 6, 'weighted': 46.2}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-02.csv,GRU,True,335,782,64,10,1,3.0,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 2.2, 'fp': 0.0, 'tn': 307.0, 'fn': 0, 'n_windows': 2, 'weighted': 69.74000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-02.csv,TCN,True,335,782,64,10,1,3.0,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 2.2, 'fp': 0.0, 'tn': 307.0, 'fn': 0, 'n_windows': 2, 'weighted': 69.74000000000001}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-08.csv,TSMixer,True,213,497,50,10,1,3.0,-0.75,0,6,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 180.0, 'fn': 6, 'n_windows': 6, 'weighted': 33.6}","{'tp': 0.0, 'fp': 0.0, 'tn': 180.0, 'fn': 6, 'n_windows': 6, 'weighted': 33.6}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 180.0, 'fn': 0, 'n_windows': 6, 'weighted': 46.2}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-08.csv,IsolationForest,True,213,497,50,80,1,3.0,-0.0,11,6,32.20238095238093,"{'tp': 2.14, 'fp': 0.75, 'tn': 180.0, 'fn': 4, 'n_windows': 6, 'weighted': 37.6575}","{'tp': 0.0, 'fp': 0.0, 'tn': 180.0, 'fn': 6, 'n_windows': 6, 'weighted': 33.6}","{'tp': 6.6000000000000005, 'fp': 0.0, 'tn': 180.0, 'fn': 0, 'n_windows': 6, 'weighted': 46.2}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-01.csv,TSMixer,True,334,780,64,80,1,3.5,-0.0,11,2,93.51473922902485,"{'tp': 2.1476190476190475, 'fp': 2.0, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.56761904761905}","{'tp': 0.0, 'fp': 0.0, 'tn': 312.0, 'fn': 2, 'n_windows': 2, 'weighted': 66.64}","{'tp': 2.2, 'fp': 0.0, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.84}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-01.csv,IsolationForest,True,334,780,64,80,1,2.5,-0.0,34,2,89.49546485260751,"{'tp': 2.107142857142857, 'fp': 3.166666666666667, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.39880952380952}","{'tp': 0.0, 'fp': 0.0, 'tn': 312.0, 'fn': 2, 'n_windows': 2, 'weighted': 66.64}","{'tp': 2.2, 'fp': 0.0, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.84}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-07.csv,Transformer,True,213,497,50,80,1,3.5,-0.0,3,1,99.0476190476189,"{'tp': 1.08, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.62}","{'tp': 0.0, 'fp': 0.0, 'tn': 207.0, 'fn': 1, 'n_windows': 1, 'weighted': 44.54}","{'tp': 1.1, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.64}",True
microsoft,application-crash-rate-1,application-crash-rate-1/app1-07.csv,TSMixer,True,213,497,50,80,3,4.0,-0.0,4,1,99.0476190476189,"{'tp': 1.08, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.62}","{'tp': 0.0, 'fp': 0.0, 'tn': 207.0, 'fn': 1, 'n_windows': 1, 'weighted': 44.54}","{'tp': 1.1, 'fp': 0.0, 'tn': 207.0, 'fn': 0, 'n_windows': 1, 'weighted': 46.64}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-04.csv,IsolationForest,True,335,783,64,80,1,2.5,-0.0,17,2,91.46825396825395,"{'tp': 2.1166666666666667, 'fp': 2.5, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.56166666666667}","{'tp': 0.0, 'fp': 0.0, 'tn': 326.0, 'fn': 2, 'n_windows': 2, 'weighted': 69.72}","{'tp': 2.2, 'fp': 0.0, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.92}",True
