dataset,subgroup,file,model,has_anomaly_in_test,n_test,n_train,wlen,W,Wp,theta,val_metric,n_detections,n_windows_test,nab_score,raw,null,ideal,ok
nab,realAWSCloudwatch,realAWSCloudwatch/ec2_network_in_257a54.csv,Transformer,False,1210,2822,64,48,1,3.5,-0.0,1,0,0.0,"{'tp': 0.0, 'fp': 1.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.09}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,GRU,True,1210,2822,64,12,1,3.5,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 2.2, 'fp': 0.0, 'tn': 808.0, 'fn': 0, 'n_windows': 2, 'weighted': 179.95999999999998}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,TCN,True,1210,2822,64,12,1,3.5,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 2.2, 'fp': 0.0, 'tn': 808.0, 'fn': 0, 'n_windows': 2, 'weighted': 179.95999999999998}",True
nab,realAWSCloudwatch,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,TCN,False,373,870,64,80,1,2.5,-0.0,25,0,0.0,"{'tp': 0.0, 'fp': 9.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 81.07000000000001}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}",True
nab,realAWSCloudwatch,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,Transformer,False,373,870,64,80,1,2.5,-0.0,27,0,0.0,"{'tp': 0.0, 'fp': 11.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 80.85000000000001}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}",True
nab,realAWSCloudwatch,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,TSMixer,False,373,870,64,80,1,3.0,-0.0,8,0,0.0,"{'tp': 0.0, 'fp': 6.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 81.4}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}",True
nab,realAWSCloudwatch,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,IsolationForest,False,373,870,64,80,1,2.5,-0.0,38,0,0.0,"{'tp': 0.0, 'fp': 10.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 80.96000000000001}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}","{'tp': 0.0, 'fp': 0.0, 'tn': 373.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,IsolationForest,True,1210,2822,64,48,1,3.5,-0.0,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 2.2, 'fp': 0.0, 'tn': 808.0, 'fn': 0, 'n_windows': 2, 'weighted': 179.95999999999998}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,GRU,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,realAWSCloudwatch,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,Transformer,True,1210,2822,64,48,1,4.0,-2.0,42,1,-28.8095238095234,"{'tp': 0.0, 'fp': 5.5, 'tn': 1075.0, 'fn': 1, 'n_windows': 1, 'weighted': 234.895}","{'tp': 0.0, 'fp': 0.0, 'tn': 1075.0, 'fn': 1, 'n_windows': 1, 'weighted': 235.5}","{'tp': 1.1, 'fp': 0.0, 'tn': 1075.0, 'fn': 0, 'n_windows': 1, 'weighted': 237.6}",True
nab,realAWSCloudwatch,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,TSMixer,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1075.0, 'fn': 1, 'n_windows': 1, 'weighted': 235.5}","{'tp': 0.0, 'fp': 0.0, 'tn': 1075.0, 'fn': 1, 'n_windows': 1, 'weighted': 235.5}","{'tp': 1.1, 'fp': 0.0, 'tn': 1075.0, 'fn': 0, 'n_windows': 1, 'weighted': 237.6}",True
nab,realAWSCloudwatch,realAWSCloudwatch/elb_request_count_8c0756.csv,TCN,True,1210,2822,64,48,3,3.5,-0.0,20,1,77.38095238095259,"{'tp': 1.065, 'fp': 4.0, 'tn': 1009.0, 'fn': 0, 'n_windows': 1, 'weighted': 222.605}","{'tp': 0.0, 'fp': 0.0, 'tn': 1009.0, 'fn': 1, 'n_windows': 1, 'weighted': 220.98}","{'tp': 1.1, 'fp': 0.0, 'tn': 1009.0, 'fn': 0, 'n_windows': 1, 'weighted': 223.07999999999998}",True
nab,realAWSCloudwatch,realAWSCloudwatch/elb_request_count_8c0756.csv,Transformer,True,1210,2822,64,48,3,4.0,-0.0,24,1,80.42857142857132,"{'tp': 1.074, 'fp': 3.5, 'tn': 1009.0, 'fn': 0, 'n_windows': 1, 'weighted': 222.66899999999998}","{'tp': 0.0, 'fp': 0.0, 'tn': 1009.0, 'fn': 1, 'n_windows': 1, 'weighted': 220.98}","{'tp': 1.1, 'fp': 0.0, 'tn': 1009.0, 'fn': 0, 'n_windows': 1, 'weighted': 223.07999999999998}",True
nab,realAWSCloudwatch,realAWSCloudwatch/ec2_network_in_5abac7.csv,Transformer,True,1419,3311,64,80,1,3.5,-6.0,31,1,-39.28571428571332,"{'tp': 0.0, 'fp': 7.5, 'tn': 1402.0, 'fn': 1, 'n_windows': 1, 'weighted': 306.615}","{'tp': 0.0, 'fp': 0.0, 'tn': 1402.0, 'fn': 1, 'n_windows': 1, 'weighted': 307.44}","{'tp': 1.1, 'fp': 0.0, 'tn': 1402.0, 'fn': 0, 'n_windows': 1, 'weighted': 309.54}",True
nab,realAWSCloudwatch,realAWSCloudwatch/ec2_network_in_5abac7.csv,TSMixer,True,1419,3311,64,14,1,4.0,-4.75,4,1,-2.6190476190479157,"{'tp': 0.0, 'fp': 0.5, 'tn': 1402.0, 'fn': 1, 'n_windows': 1, 'weighted': 307.385}","{'tp': 0.0, 'fp': 0.0, 'tn': 1402.0, 'fn': 1, 'n_windows': 1, 'weighted': 307.44}","{'tp': 1.1, 'fp': 0.0, 'tn': 1402.0, 'fn': 0, 'n_windows': 1, 'weighted': 309.54}",True
nab,realKnownCause,realKnownCause/ambient_temperature_system_failure.csv,IsolationForest,True,2180,5087,64,43,1,4.0,-0.0,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.74}","{'tp': 0.0, 'fp': 0.0, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.74}","{'tp': 1.1, 'fp': 0.0, 'tn': 1817.0, 'fn': 0, 'n_windows': 1, 'weighted': 400.84000000000003}",True
nab,realKnownCause,realKnownCause/cpu_utilization_asg_misconfiguration.csv,GRU,True,5415,12635,64,54,3,4.0,-6.0,5,1,95.75020662470732,"{'tp': 1.0657543391188251, 'fp': 0.5, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.5307543391189}","{'tp': 0.0, 'fp': 0.0, 'tn': 3916.0, 'fn': 1, 'n_windows': 1, 'weighted': 860.52}","{'tp': 1.1, 'fp': 0.0, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.62}",True
nab,realKnownCause,realKnownCause/ambient_temperature_system_failure.csv,GRU,True,2180,5087,64,21,1,4.0,-0.25,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.74}","{'tp': 0.0, 'fp': 0.0, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.74}","{'tp': 1.1, 'fp': 0.0, 'tn': 1817.0, 'fn': 0, 'n_windows': 1, 'weighted': 400.84000000000003}",True
nab,realKnownCause,realKnownCause/ambient_temperature_system_failure.csv,TCN,True,2180,5087,64,21,3,4.0,-3.25,4,1,-7.857142857143747,"{'tp': 0.0, 'fp': 1.5, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.575}","{'tp': 0.0, 'fp': 0.0, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.74}","{'tp': 1.1, 'fp': 0.0, 'tn': 1817.0, 'fn': 0, 'n_windows': 1, 'weighted': 400.84000000000003}",True
nab,realAWSCloudwatch,realAWSCloudwatch/grok_asg_anomaly.csv,Transformer,True,1386,3235,64,13,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1231.0, 'fn': 1, 'n_windows': 1, 'weighted': 269.82}","{'tp': 0.0, 'fp': 0.0, 'tn': 1231.0, 'fn': 1, 'n_windows': 1, 'weighted': 269.82}","{'tp': 1.1, 'fp': 0.0, 'tn': 1231.0, 'fn': 0, 'n_windows': 1, 'weighted': 271.92}",True
nab,realAWSCloudwatch,realAWSCloudwatch/grok_asg_anomaly.csv,TSMixer,True,1386,3235,64,13,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1231.0, 'fn': 1, 'n_windows': 1, 'weighted': 269.82}","{'tp': 0.0, 'fp': 0.0, 'tn': 1231.0, 'fn': 1, 'n_windows': 1, 'weighted': 269.82}","{'tp': 1.1, 'fp': 0.0, 'tn': 1231.0, 'fn': 0, 'n_windows': 1, 'weighted': 271.92}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,TSMixer,False,1210,2822,64,24,3,4.0,-0.25,7,0,0.0,"{'tp': 0.0, 'fp': 7.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 265.43}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,IsolationForest,False,1210,2822,64,24,1,3.5,-0.25,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,TCN,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,Transformer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,realKnownCause,realKnownCause/ec2_request_latency_system_failure.csv,GRU,True,1210,2822,64,24,1,4.0,-0.25,10,2,91.57107320540185,"{'tp': 2.1209850746268657, 'fp': 2.5, 'tn': 999.0, 'fn': 0, 'n_windows': 2, 'weighted': 221.62598507462687}","{'tp': 0.0, 'fp': 0.0, 'tn': 999.0, 'fn': 2, 'n_windows': 2, 'weighted': 217.78}","{'tp': 2.2, 'fp': 0.0, 'tn': 999.0, 'fn': 0, 'n_windows': 2, 'weighted': 221.98}",True
nab,realKnownCause,realKnownCause/ec2_request_latency_system_failure.csv,TCN,True,1210,2822,64,12,1,3.5,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 999.0, 'fn': 2, 'n_windows': 2, 'weighted': 217.78}","{'tp': 0.0, 'fp': 0.0, 'tn': 999.0, 'fn': 2, 'n_windows': 2, 'weighted': 217.78}","{'tp': 2.2, 'fp': 0.0, 'tn': 999.0, 'fn': 0, 'n_windows': 2, 'weighted': 221.98}",True
nab,realKnownCause,realKnownCause/cpu_utilization_asg_misconfiguration.csv,TCN,True,5415,12635,64,216,3,4.0,-14.0,61,1,71.61464551206389,"{'tp': 1.083444592790387, 'fp': 5.268518518518518, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.0239075557533}","{'tp': 0.0, 'fp': 0.0, 'tn': 3916.0, 'fn': 1, 'n_windows': 1, 'weighted': 860.52}","{'tp': 1.1, 'fp': 0.0, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.62}",True
nab,realKnownCause,realKnownCause/cpu_utilization_asg_misconfiguration.csv,Transformer,True,5415,12635,64,54,3,4.0,-11.0,11,1,93.1311590056567,"{'tp': 1.0657543391188251, 'fp': 1.0, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.4757543391188}","{'tp': 0.0, 'fp': 0.0, 'tn': 3916.0, 'fn': 1, 'n_windows': 1, 'weighted': 860.52}","{'tp': 1.1, 'fp': 0.0, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.62}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,Transformer,True,1210,2822,64,12,1,3.5,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 2.2, 'fp': 0.0, 'tn': 808.0, 'fn': 0, 'n_windows': 2, 'weighted': 179.95999999999998}",True
nab,realAWSCloudwatch,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,TSMixer,True,1210,2822,64,12,1,3.5,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 0.0, 'fp': 0.0, 'tn': 808.0, 'fn': 2, 'n_windows': 2, 'weighted': 175.76}","{'tp': 2.2, 'fp': 0.0, 'tn': 808.0, 'fn': 0, 'n_windows': 2, 'weighted': 179.95999999999998}",True
nab,realKnownCause,realKnownCause/ec2_request_latency_system_failure.csv,IsolationForest,True,1210,2822,64,48,1,4.0,-0.0,2,2,46.43650793650806,"{'tp': 1.0053333333333334, 'fp': 0.5, 'tn': 999.0, 'fn': 1, 'n_windows': 2, 'weighted': 219.73033333333333}","{'tp': 0.0, 'fp': 0.0, 'tn': 999.0, 'fn': 2, 'n_windows': 2, 'weighted': 217.78}","{'tp': 2.2, 'fp': 0.0, 'tn': 999.0, 'fn': 0, 'n_windows': 2, 'weighted': 221.98}",True
nab,realKnownCause,realKnownCause/machine_temperature_system_failure.csv,GRU,True,6809,15886,64,272,3,4.0,-36.0,242,2,27.0723435133794,"{'tp': 1.0514134275618374, 'fp': 8.3125, 'tn': 5675.0, 'fn': 1, 'n_windows': 2, 'weighted': 1247.637038427562}","{'tp': 0.0, 'fp': 0.0, 'tn': 5675.0, 'fn': 2, 'n_windows': 2, 'weighted': 1246.5}","{'tp': 2.2, 'fp': 0.0, 'tn': 5675.0, 'fn': 0, 'n_windows': 2, 'weighted': 1250.7}",True
nab,realKnownCause,realKnownCause/cpu_utilization_asg_misconfiguration.csv,TSMixer,True,5415,12635,64,54,3,4.0,-11.0,13,1,93.1311590056567,"{'tp': 1.0657543391188251, 'fp': 1.0, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.4757543391188}","{'tp': 0.0, 'fp': 0.0, 'tn': 3916.0, 'fn': 1, 'n_windows': 1, 'weighted': 860.52}","{'tp': 1.1, 'fp': 0.0, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.62}",True
nab,realKnownCause,realKnownCause/cpu_utilization_asg_misconfiguration.csv,IsolationForest,True,5415,12635,64,54,1,4.0,-0.0,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 3916.0, 'fn': 1, 'n_windows': 1, 'weighted': 860.52}","{'tp': 0.0, 'fp': 0.0, 'tn': 3916.0, 'fn': 1, 'n_windows': 1, 'weighted': 860.52}","{'tp': 1.1, 'fp': 0.0, 'tn': 3916.0, 'fn': 0, 'n_windows': 1, 'weighted': 862.62}",True
nab,realKnownCause,realKnownCause/nyc_taxi.csv,IsolationForest,True,3096,7224,64,61,1,3.5,-0.0,3,4,23.859801202034834,"{'tp': 1.0592233009708738, 'fp': 0.5, 'tn': 2412.0, 'fn': 3, 'n_windows': 4, 'weighted': 528.6442233009709}","{'tp': 0.0, 'fp': 0.0, 'tn': 2412.0, 'fn': 4, 'n_windows': 4, 'weighted': 526.64}","{'tp': 4.4, 'fp': 0.0, 'tn': 2412.0, 'fn': 0, 'n_windows': 4, 'weighted': 535.04}",True
nab,realKnownCause,realKnownCause/rogue_agent_key_hold.csv,GRU,True,565,1317,64,10,1,3.0,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 547.0, 'fn': 1, 'n_windows': 1, 'weighted': 119.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 547.0, 'fn': 1, 'n_windows': 1, 'weighted': 119.34}","{'tp': 1.1, 'fp': 0.0, 'tn': 547.0, 'fn': 0, 'n_windows': 1, 'weighted': 121.44}",True
nab,realKnownCause,realKnownCause/ambient_temperature_system_failure.csv,Transformer,True,2180,5087,64,21,3,4.0,-2.25,24,1,59.44372044076426,"{'tp': 1.064364640883978, 'fp': 7.4186046511627906, 'tn': 1817.0, 'fn': 0, 'n_windows': 1, 'weighted': 399.9883181292561}","{'tp': 0.0, 'fp': 0.0, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.74}","{'tp': 1.1, 'fp': 0.0, 'tn': 1817.0, 'fn': 0, 'n_windows': 1, 'weighted': 400.84000000000003}",True
nab,realKnownCause,realKnownCause/ambient_temperature_system_failure.csv,TSMixer,True,2180,5087,64,21,1,4.0,-0.25,5,1,89.91125346451078,"{'tp': 1.0889502762430938, 'fp': 1.8255813953488373, 'tn': 1817.0, 'fn': 0, 'n_windows': 1, 'weighted': 400.62813632275476}","{'tp': 0.0, 'fp': 0.0, 'tn': 1817.0, 'fn': 1, 'n_windows': 1, 'weighted': 398.74}","{'tp': 1.1, 'fp': 0.0, 'tn': 1817.0, 'fn': 0, 'n_windows': 1, 'weighted': 400.84000000000003}",True
nab,realKnownCause,realKnownCause/nyc_taxi.csv,GRU,True,3096,7224,64,30,3,4.0,-10.25,33,4,13.01202981590594,"{'tp': 1.0766990291262135, 'fp': 8.942622950819672, 'tn': 2412.0, 'fn': 3, 'n_windows': 4, 'weighted': 527.7330105045361}","{'tp': 0.0, 'fp': 0.0, 'tn': 2412.0, 'fn': 4, 'n_windows': 4, 'weighted': 526.64}","{'tp': 4.4, 'fp': 0.0, 'tn': 2412.0, 'fn': 0, 'n_windows': 4, 'weighted': 535.04}",True
nab,realKnownCause,realKnownCause/nyc_taxi.csv,TCN,True,3096,7224,64,61,1,4.0,-9.0,22,4,68.54631783812846,"{'tp': 3.1428906984027565, 'fp': 3.5, 'tn': 2412.0, 'fn': 1, 'n_windows': 4, 'weighted': 532.3978906984028}","{'tp': 0.0, 'fp': 0.0, 'tn': 2412.0, 'fn': 4, 'n_windows': 4, 'weighted': 526.64}","{'tp': 4.4, 'fp': 0.0, 'tn': 2412.0, 'fn': 0, 'n_windows': 4, 'weighted': 535.04}",True
nab,realKnownCause,realKnownCause/rogue_agent_key_updown.csv,GRU,False,1595,3720,64,63,1,2.5,-0.0,36,0,0.0,"{'tp': 0.0, 'fp': 14.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 349.35999999999996}","{'tp': 0.0, 'fp': 0.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 350.9}","{'tp': 0.0, 'fp': 0.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 350.9}",True
nab,realKnownCause,realKnownCause/rogue_agent_key_updown.csv,TCN,False,1595,3720,64,63,1,2.5,-0.0,38,0,0.0,"{'tp': 0.0, 'fp': 14.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 349.35999999999996}","{'tp': 0.0, 'fp': 0.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 350.9}","{'tp': 0.0, 'fp': 0.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 350.9}",True
nab,realKnownCause,realKnownCause/rogue_agent_key_updown.csv,IsolationForest,False,1595,3720,64,63,1,2.5,-0.0,125,0,0.0,"{'tp': 0.0, 'fp': 10.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 349.79999999999995}","{'tp': 0.0, 'fp': 0.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 350.9}","{'tp': 0.0, 'fp': 0.0, 'tn': 1595.0, 'fn': 0, 'n_windows': 0, 'weighted': 350.9}",True
nab,realTraffic,realTraffic/TravelTime_387.csv,GRU,False,750,1750,64,20,3,4.0,-0.25,3,0,0.0,"{'tp': 0.0, 'fp': 3.0, 'tn': 750.0, 'fn': 0, 'n_windows': 0, 'weighted': 164.67}","{'tp': 0.0, 'fp': 0.0, 'tn': 750.0, 'fn': 0, 'n_windows': 0, 'weighted': 165.0}","{'tp': 0.0, 'fp': 0.0, 'tn': 750.0, 'fn': 0, 'n_windows': 0, 'weighted': 165.0}",True
nab,realKnownCause,realKnownCause/rogue_agent_key_hold.csv,TSMixer,True,565,1317,64,10,1,3.0,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 547.0, 'fn': 1, 'n_windows': 1, 'weighted': 119.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 547.0, 'fn': 1, 'n_windows': 1, 'weighted': 119.34}","{'tp': 1.1, 'fp': 0.0, 'tn': 547.0, 'fn': 0, 'n_windows': 1, 'weighted': 121.44}",True
nab,realKnownCause,realKnownCause/rogue_agent_key_hold.csv,IsolationForest,True,565,1317,64,10,1,3.0,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 547.0, 'fn': 1, 'n_windows': 1, 'weighted': 119.34}","{'tp': 0.0, 'fp': 0.0, 'tn': 547.0, 'fn': 1, 'n_windows': 1, 'weighted': 119.34}","{'tp': 1.1, 'fp': 0.0, 'tn': 547.0, 'fn': 0, 'n_windows': 1, 'weighted': 121.44}",True
nab,realKnownCause,realKnownCause/machine_temperature_system_failure.csv,TSMixer,True,6809,15886,64,68,3,4.0,-18.0,84,2,29.348272436181915,"{'tp': 1.0895759717314488, 'fp': 7.790441176470588, 'tn': 5675.0, 'fn': 1, 'n_windows': 2, 'weighted': 1247.7326274423197}","{'tp': 0.0, 'fp': 0.0, 'tn': 5675.0, 'fn': 2, 'n_windows': 2, 'weighted': 1246.5}","{'tp': 2.2, 'fp': 0.0, 'tn': 5675.0, 'fn': 0, 'n_windows': 2, 'weighted': 1250.7}",True
nab,realKnownCause,realKnownCause/machine_temperature_system_failure.csv,IsolationForest,True,6809,15886,64,68,1,4.0,-9.0,11,2,-3.9285714285705198,"{'tp': 0.0, 'fp': 1.5, 'tn': 5675.0, 'fn': 2, 'n_windows': 2, 'weighted': 1246.335}","{'tp': 0.0, 'fp': 0.0, 'tn': 5675.0, 'fn': 2, 'n_windows': 2, 'weighted': 1246.5}","{'tp': 2.2, 'fp': 0.0, 'tn': 5675.0, 'fn': 0, 'n_windows': 2, 'weighted': 1250.7}",True
nab,realKnownCause,realKnownCause/machine_temperature_system_failure.csv,TCN,True,6809,15886,64,68,1,4.0,-23.0,98,2,19.478585161978124,"{'tp': 1.0042402826855124, 'fp': 10.783088235294118, 'tn': 5675.0, 'fn': 1, 'n_windows': 2, 'weighted': 1247.318100576803}","{'tp': 0.0, 'fp': 0.0, 'tn': 5675.0, 'fn': 2, 'n_windows': 2, 'weighted': 1246.5}","{'tp': 2.2, 'fp': 0.0, 'tn': 5675.0, 'fn': 0, 'n_windows': 2, 'weighted': 1250.7}",True
nab,realKnownCause,realKnownCause/machine_temperature_system_failure.csv,Transformer,True,6809,15886,64,68,1,4.0,-64.0,201,2,21.09476299353553,"{'tp': 1.0830388692579505, 'fp': 10.882352941176471, 'tn': 5675.0, 'fn': 1, 'n_windows': 2, 'weighted': 1247.3859800457285}","{'tp': 0.0, 'fp': 0.0, 'tn': 5675.0, 'fn': 2, 'n_windows': 2, 'weighted': 1246.5}","{'tp': 2.2, 'fp': 0.0, 'tn': 5675.0, 'fn': 0, 'n_windows': 2, 'weighted': 1250.7}",True
nab,realTraffic,realTraffic/TravelTime_451.csv,IsolationForest,False,649,1513,64,80,1,4.0,-0.0,5,0,0.0,"{'tp': 0.0, 'fp': 2.0, 'tn': 649.0, 'fn': 0, 'n_windows': 0, 'weighted': 142.56}","{'tp': 0.0, 'fp': 0.0, 'tn': 649.0, 'fn': 0, 'n_windows': 0, 'weighted': 142.78}","{'tp': 0.0, 'fp': 0.0, 'tn': 649.0, 'fn': 0, 'n_windows': 0, 'weighted': 142.78}",True
